country,tag,count,freq
LVA,Erlang,3,4.461430929613491e-05
LVA,F#,2,2.9742872864089944e-05
LVA,Flash,54,0.0008030575673304284
LVA,Flex,10,0.00014871436432044972
LVA,Go,30,0.00044614309296134915
LVA,Groovy,23,0.00034204303793703436
LVA,HTML,1412,0.0209984682420475
LVA,Haskell,13,0.00019332867361658462
LVA,Java,1016,0.01510937941495769
LVA,JavaScript,2424,0.03604836191127701
LVA,Julia,4,5.948574572817989e-05
LVA,LaTeX,5,7.435718216022486e-05
LVA,Lisp,2,2.9742872864089944e-05
LVA,Lua,12,0.00017845723718453964
LVA,MATLAB,11,0.0001635858007524947
LVA,Objective-C,307,0.004565530984637806
LVA,Other,46795,0.6959088678375445
LVA,PHP,4582,0.06814092173163006
LVA,Pascal,10,0.00014871436432044972
LVA,Perl,38,0.0005651145844177089
LVA,PowerShell,44,0.0006543432030099788
LVA,Python,514,0.007643918326071115
LVA,R,879,0.01307199262376753
LVA,Ruby,609,0.009056704787115387
LVA,Rust,4,5.948574572817989e-05
LVA,SASS,11,0.0001635858007524947
LVA,SQL,1358,0.02019541067471707
LVA,SVG,32,0.0004758859658254391
LVA,Scala,121,0.0017994438082774415
LVA,Scheme,4,5.948574572817989e-05
LVA,Silverlight,61,0.0009071576223547433
LVA,Smalltalk,1,1.4871436432044972e-05
LVA,Swift,252,0.003747601980875333
LVA,Tcl,4,5.948574572817989e-05
LVA,TypeScript,40,0.0005948574572817989
LVA,VB.NET,48,0.0007138289487381586
LVA,VB6,3,4.461430929613491e-05
LVA,VBA,79,0.0011748434781315526
LVA,VBScript,38,0.0005651145844177089
LVA,XSLT,22,0.0003271716015049894
LVA,iOS,528,0.007852118436119744
LVA,iPhone,270,0.004015287836652142
MAC,ASP.NET,87,0.08504398826979472
MAC,Android,1,0.0009775171065493646
MAC,C,1,0.0009775171065493646
MAC,C#,35,0.03421309872922776
MAC,C++,5,0.004887585532746823
MAC,CSS,6,0.005865102639296188
MAC,CoffeeScript,1,0.0009775171065493646
MAC,Flex,1,0.0009775171065493646
MAC,HTML,14,0.013685239491691105
MAC,Java,9,0.008797653958944282
MAC,JavaScript,27,0.026392961876832845
MAC,Other,735,0.718475073313783
MAC,PHP,18,0.017595307917888565
MAC,PowerShell,33,0.03225806451612903
MAC,Python,22,0.021505376344086023
MAC,Ruby,10,0.009775171065493646
MAC,SQL,8,0.007820136852394917
MAC,Swift,1,0.0009775171065493646
MAC,VB.NET,7,0.006842619745845552
MAC,VBA,1,0.0009775171065493646
MAC,iOS,1,0.0009775171065493646
MAR,ASP.NET,190,0.004174081152925152
MAR,AWK,2,4.3937696346580546e-05
MAR,ActionScript,62,0.001362068586743997
MAR,Android,1800,0.03954392671192249
MAR,Assembly,2,4.3937696346580546e-05
MAR,Bash,37,0.0008128473824117402
MAR,BlackBerry,6,0.00013181308903974164
MAR,C,240,0.005272523561589666
MAR,C#,625,0.013730530108306422
MAR,C++,167,0.0036687976449394756
MAR,COBOL,2,4.3937696346580546e-05
MAR,CSS,817,0.017948548957578154
MAR,Clojure,2,4.3937696346580546e-05
MAR,CoffeeScript,9,0.00019771963355961247
MAR,D,2,4.3937696346580546e-05
MAR,Dart,9,0.00019771963355961247
MAR,Delphi,1,2.1968848173290273e-05
MAR,F#,2,4.3937696346580546e-05
MAR,Flash,60,0.0013181308903974164
MAR,Flex,41,0.0009007227751049012
MAR,Fortran,1,2.1968848173290273e-05
MAR,Go,6,0.00013181308903974164
MAR,Groovy,1,2.1968848173290273e-05
MAR,HTML,1476,0.03242601990377644
MAR,Haskell,3,6.590654451987082e-05
MAR,Java,1899,0.041718842681078235
MAR,JavaScript,2856,0.06274303038291702
MAR,Julia,1,2.1968848173290273e-05
MAR,LaTeX,1,2.1968848173290273e-05
MAR,Lisp,2,4.3937696346580546e-05
MAR,MATLAB,55,0.001208286649530965
MAR,Mathematica,1,2.1968848173290273e-05
MAR,Objective-C,112,0.0024605109954085108
MAR,Other,30453,0.6690173334212087
MAR,PHP,2549,0.05599859399371691
MAR,Perl,9,0.00019771963355961247
MAR,PowerShell,6,0.00013181308903974164
MAR,Python,336,0.007381532986225532
MAR,R,14,0.00030756387442606385
MAR,Ruby,283,0.006217184033041148
MAR,SASS,8,0.00017575078538632218
MAR,SQL,682,0.014982754454183967
MAR,SVG,13,0.0002855950262527736
MAR,Scala,5,0.00010984424086645138
MAR,Silverlight,13,0.0002855950262527736
MAR,Swift,39,0.0008567850787583207
MAR,TypeScript,4,8.787539269316109e-05
MAR,VB.NET,181,0.00397636151936554
MAR,VB6,14,0.00030756387442606385
MAR,VBA,36,0.0007908785342384499
MAR,VBScript,3,6.590654451987082e-05
MAR,XSLT,9,0.00019771963355961247
MAR,iOS,278,0.006107339792174696
MAR,iPhone,94,0.002065071728289286
MCO,ASP.NET,35,0.022595222724338282
MCO,Android,12,0.007746933505487412
MCO,Bash,1,0.0006455777921239509
MCO,C#,27,0.017430600387346677
MCO,CSS,48,0.030987734021949646
MCO,HTML,46,0.029696578437701744
MCO,Java,13,0.008392511297611363
MCO,JavaScript,142,0.09167204648160103
MCO,Other,1105,0.7133634602969657
MCO,PHP,60,0.03873466752743705
MCO,Ruby,21,0.01355713363460297
MCO,SASS,3,0.001936733376371853
MCO,SQL,19,0.012265978050355068
MCO,Scheme,1,0.0006455777921239509
MCO,Swift,3,0.001936733376371853
MCO,VB.NET,4,0.0025823111684958036
MCO,XSLT,1,0.0006455777921239509
MCO,iOS,7,0.004519044544867657
MCO,iPhone,1,0.0006455777921239509
MDA,ASP.NET,258,0.010294469715106535
MDA,AWK,7,0.0002793073178517277
MDA,ActionScript,50,0.0019950522703694835
MDA,Android,959,0.0382651025456867
MDA,Assembly,9,0.0003591094086665071
MDA,Bash,30,0.0011970313622216902
MDA,BlackBerry,7,0.0002793073178517277
MDA,C,63,0.0025137658606655495
MDA,C#,898,0.03583113877583593
MDA,C++,128,0.005107333812145878
MDA,CSS,294,0.011730907349772564
MDA,Clojure,1,3.990104540738967e-05
MDA,CoffeeScript,5,0.00019950522703694837
MDA,Delphi,15,0.0005985156811108451
MDA,Erlang,3,0.00011970313622216902
MDA,F#,9,0.0003591094086665071
MDA,Flash,38,0.0015162397254808075
MDA,Flex,43,0.001715744952517756
MDA,Go,20,0.0007980209081477935
MDA,Groovy,2,7.980209081477934e-05
MDA,HTML,427,0.01703774638895539
MDA,Haskell,1,3.990104540738967e-05
MDA,Java,812,0.032399648870800414
MDA,JavaScript,944,0.03766658686457585
MDA,LaTeX,1,3.990104540738967e-05
MDA,Lisp,4,0.00015960418162955868
MDA,Lua,3,0.00011970313622216902
MDA,MATLAB,13,0.0005187135902960658
MDA,Objective-C,219,0.008738328944218339
MDA,Other,17181,0.6855398611443619
MDA,PHP,526,0.02098794988428697
MDA,Pascal,4,0.00015960418162955868
MDA,Perl,181,0.007222089218737531
MDA,PowerShell,10,0.00039901045407389675
MDA,Python,670,0.026733700422951083
MDA,R,48,0.0019152501795547043
MDA,Ruby,360,0.014364376346660282
MDA,Rust,1,3.990104540738967e-05
MDA,SASS,6,0.00023940627244433804
MDA,SQL,169,0.006743276673848855
MDA,SVG,17,0.0006783177719256244
MDA,Scala,12,0.00047881254488867607
MDA,Silverlight,20,0.0007980209081477935
MDA,Swift,75,0.0029925784055542257
MDA,TypeScript,3,0.00011970313622216902
MDA,VB.NET,15,0.0005985156811108451
MDA,VBA,5,0.00019950522703694837
MDA,VBScript,2,7.980209081477934e-05
MDA,XSLT,3,0.00011970313622216902
MDA,iOS,334,0.013326949166068152
MDA,iPhone,157,0.0062644641289601784
MDG,ASP.NET,6,0.0024927295388450354
MDG,Android,6,0.0024927295388450354
MDG,C,2,0.0008309098462816784
MDG,C#,26,0.01080182800166182
MDG,C++,7,0.0029081844619858743
MDG,CSS,50,0.02077274615704196
MDG,D,13,0.00540091400083091
MDG,Delphi,149,0.06190278354798504
MDG,Groovy,2,0.0008309098462816784
MDG,HTML,63,0.026173660157872872
MDG,Java,56,0.023265475695886995
MDG,JavaScript,61,0.02534275031159119
MDG,Objective-C,8,0.0033236393851267137
MDG,Other,1687,0.7008724553385958
MDG,PHP,142,0.05899459908599917
MDG,Pascal,1,0.0004154549231408392
MDG,Perl,1,0.0004154549231408392
MDG,Python,9,0.003739094308267553
MDG,R,1,0.0004154549231408392
MDG,Ruby,9,0.003739094308267553
MDG,SQL,29,0.012048192771084338
MDG,SVG,3,0.0012463647694225177
MDG,VB.NET,57,0.023680930619027835
MDG,VB6,1,0.0004154549231408392
MDG,iOS,6,0.0024927295388450354
MDG,iPhone,12,0.004985459077690071
MDV,ASP.NET,8,0.0026195153896529143
MDV,ActionScript,3,0.0009823182711198428
MDV,Android,95,0.031106745252128355
MDV,C,6,0.0019646365422396855
MDV,C#,136,0.04453176162409954
MDV,C++,14,0.0045841519318926
MDV,CSS,43,0.014079895219384414
MDV,Flash,2,0.0006548788474132286
MDV,HTML,88,0.028814669286182055
MDV,Java,54,0.01768172888015717
MDV,JavaScript,163,0.05337262606417813
MDV,Objective-C,3,0.0009823182711198428
MDV,Other,2002,0.6555337262606418
MDV,PHP,249,0.08153241650294696
MDV,PowerShell,1,0.0003274394237066143
MDV,Python,18,0.005893909626719057
MDV,Ruby,69,0.022593320235756387
MDV,Rust,1,0.0003274394237066143
MDV,SASS,1,0.0003274394237066143
MDV,SQL,68,0.02226588081204977
MDV,Swift,1,0.0003274394237066143
MDV,VB.NET,16,0.005239030779305829
MDV,VBA,3,0.0009823182711198428
MDV,iOS,6,0.0019646365422396855
MDV,iPhone,4,0.0013097576948264572
MEX,ASP.NET,1079,0.007017977469625621
MEX,AWK,23,0.00014959544189192706
MEX,ActionScript,193,0.001255300881962692
MEX,Android,3939,0.025619845461404375
MEX,Assembly,31,0.00020162863907172775
MEX,Bash,176,0.0011447303379556156
MEX,BlackBerry,40,0.0002601659858990036
MEX,C,442,0.0028748341441839896
MEX,C#,3574,0.02324583084007597
MEX,C++,732,0.004761037541951765
MEX,CSS,2516,0.016364440513047324
MEX,CUDA,13,8.455394541717616e-05
MEX,Clojure,39,0.0002536618362515285
MEX,CoffeeScript,39,0.0002536618362515285
MEX,D,2,1.3008299294950178e-05
MEX,Dart,5,3.252074823737545e-05
MEX,Delphi,94,0.0006113900668626584
MEX,Erlang,6,3.9024897884850534e-05
MEX,F#,10,6.50414964747509e-05
MEX,Flash,185,0.0012032676847828915
MEX,Flex,99,0.0006439108151000338
MEX,Fortran,9,5.85373468272758e-05
MEX,Go,92,0.0005983817675677082
MEX,Groovy,70,0.00045529047532325625
MEX,HTML,3168,0.020605146083201083
MEX,Haskell,21,0.00013658714259697687
MEX,Java,6710,0.04364284413455785
MEX,JavaScript,5952,0.03871269870177173
MEX,Julia,129,0.0008390353045242864
MEX,LaTeX,13,8.455394541717616e-05
MEX,Lisp,16,0.00010406639435960143
MEX,Lua,75,0.0004878112235606317
MEX,MATLAB,85,0.0005528527200353826
MEX,Mathematica,2,1.3008299294950178e-05
MEX,Objective-C,962,0.0062569919608710355
MEX,Other,108547,0.7060059317844785
MEX,PHP,4493,0.029223144366105576
MEX,Perl,135,0.000878060202409137
MEX,PowerShell,108,0.0007024481619273096
MEX,Python,1805,0.011739990113692535
MEX,R,354,0.0023024689752061817
MEX,Ruby,1441,0.009372479642011603
MEX,Rust,4,2.6016598589900357e-05
MEX,SASS,40,0.0002601659858990036
MEX,SQL,2227,0.014484741264927024
MEX,SVG,252,0.0016390457111637225
MEX,Scala,122,0.0007935062569919608
MEX,Scheme,27,0.0001756120404818274
MEX,Silverlight,118,0.0007674896584020605
MEX,Smalltalk,11,7.154564612222597e-05
MEX,Swift,371,0.002413039519213258
MEX,Tcl,13,8.455394541717616e-05
MEX,TypeScript,56,0.00036423238025860496
MEX,VB.NET,360,0.0023414938730910322
MEX,VB6,52,0.00033821578166870464
MEX,VBA,192,0.001248796732315217
MEX,VBScript,57,0.0003707365299060801
MEX,XSLT,41,0.00026667013554647866
MEX,iOS,1684,0.01095298800634805
MEX,iPhone,697,0.004533392304290137
MHL,Other,4,1.0
MKD,ASP.NET,227,0.00876041988267984
MKD,AWK,34,0.001312133374498302
MKD,ActionScript,62,0.002392713800555727
MKD,Android,1966,0.07587218277246063
MKD,Assembly,3,0.0001157764742204384
MKD,Bash,44,0.0016980549552330967
MKD,BlackBerry,3,0.0001157764742204384
MKD,C,46,0.0017752392713800557
MKD,C#,1146,0.044226613152207474
MKD,C++,121,0.004669651126891015
MKD,CSS,638,0.024621796850879903
MKD,CUDA,3,0.0001157764742204384
MKD,CoffeeScript,2,7.718431614695894e-05
MKD,Dart,2,7.718431614695894e-05
MKD,Delphi,19,0.0007332510033961099
MKD,Erlang,4,0.00015436863229391788
MKD,F#,1,3.859215807347947e-05
MKD,Flash,39,0.0015050941648656992
MKD,Flex,33,0.0012735412164248225
MKD,Go,2,7.718431614695894e-05
MKD,Groovy,6,0.0002315529484408768
MKD,HTML,693,0.02674436554492127
MKD,Java,763,0.029445816610064835
MKD,JavaScript,1001,0.03863075023155295
MKD,MATLAB,15,0.000578882371102192
MKD,Mathematica,2,7.718431614695894e-05
MKD,Objective-C,81,0.003125964803951837
MKD,Other,17462,0.6738962642790984
MKD,PHP,592,0.022846557579499844
MKD,Pascal,2,7.718431614695894e-05
MKD,Perl,7,0.00027014510651435626
MKD,PowerShell,7,0.00027014510651435626
MKD,Python,272,0.010497066995986416
MKD,R,4,0.00015436863229391788
MKD,Ruby,45,0.0017366471133065762
MKD,SASS,2,7.718431614695894e-05
MKD,SQL,247,0.009532263044149428
MKD,SVG,12,0.0004631058968817536
MKD,Scala,1,3.859215807347947e-05
MKD,Silverlight,4,0.00015436863229391788
MKD,Swift,4,0.00015436863229391788
MKD,Tcl,1,3.859215807347947e-05
MKD,TypeScript,13,0.0005016980549552331
MKD,VB.NET,40,0.0015436863229391787
MKD,VB6,2,7.718431614695894e-05
MKD,VBA,2,7.718431614695894e-05
MKD,XSLT,4,0.00015436863229391788
MKD,iOS,156,0.006020376659462797
MKD,iPhone,77,0.002971596171657919
MLI,ASP.NET,3,0.010752688172043012
MLI,C,1,0.0035842293906810036
MLI,C#,13,0.04659498207885305
MLI,CSS,1,0.0035842293906810036
MLI,Flash,1,0.0035842293906810036
MLI,HTML,2,0.007168458781362007
MLI,Java,9,0.03225806451612903
MLI,JavaScript,4,0.014336917562724014
MLI,Objective-C,1,0.0035842293906810036
MLI,Other,199,0.7132616487455197
MLI,PHP,6,0.021505376344086023
MLI,Perl,1,0.0035842293906810036
MLI,Python,1,0.0035842293906810036
MLI,R,1,0.0035842293906810036
MLI,SQL,2,0.007168458781362007
MLI,Silverlight,3,0.010752688172043012
MLI,Swift,18,0.06451612903225806
MLI,XSLT,1,0.0035842293906810036
MLI,iOS,12,0.043010752688172046
MLT,ASP.NET,658,0.016093134737202534
MLT,ActionScript,3,7.337295472888693e-05
MLT,Android,423,0.010345586616773057
MLT,Assembly,2,4.891530315259129e-05
MLT,Bash,61,0.0014919167461540342
MLT,C,151,0.0036931053880206424
MLT,C#,2623,0.06415242008462348
MLT,C++,95,0.002323476899748086
MLT,CSS,266,0.006505735319294641
MLT,CUDA,2,4.891530315259129e-05
MLT,CoffeeScript,2,4.891530315259129e-05
MLT,Delphi,8,0.00019566121261036515
MLT,Erlang,15,0.00036686477364443465
MLT,F#,2,4.891530315259129e-05
MLT,Flash,10,0.0002445765157629564
MLT,Flex,2,4.891530315259129e-05
MLT,Fortran,1,2.4457651576295644e-05
MLT,Groovy,6,0.00014674590945777387
MLT,HTML,396,0.009685230024213076
MLT,Haskell,4,9.783060630518258e-05
MLT,Java,753,0.01841661163695062
MLT,JavaScript,959,0.023454887861667523
MLT,LaTeX,11,0.0002690341673392521
MLT,Lisp,3,7.337295472888693e-05
MLT,MATLAB,25,0.0006114412894073911
MLT,Mathematica,2,4.891530315259129e-05
MLT,Objective-C,68,0.0016631203071881039
MLT,Other,32244,0.7886125174260767
MLT,PHP,706,0.017267102012864726
MLT,Perl,3,7.337295472888693e-05
MLT,PowerShell,10,0.0002445765157629564
MLT,Python,192,0.004695869102648764
MLT,R,25,0.0006114412894073911
MLT,Ruby,74,0.0018098662166458777
MLT,SASS,7,0.0001712035610340695
MLT,SQL,563,0.013769657837454447
MLT,SVG,3,7.337295472888693e-05
MLT,Scala,73,0.001785408565069582
MLT,Scheme,3,7.337295472888693e-05
MLT,Silverlight,41,0.0010027637146281215
MLT,Swift,32,0.0007826448504414606
MLT,Tcl,1,2.4457651576295644e-05
MLT,TypeScript,13,0.0003179494704918434
MLT,VB.NET,123,0.0030082911438843642
MLT,VB6,11,0.0002690341673392521
MLT,VBA,32,0.0007826448504414606
MLT,VBScript,10,0.0002445765157629564
MLT,XSLT,21,0.0005136106831022085
MLT,iOS,119,0.002910460537579182
MLT,iPhone,30,0.0007337295472888693
MMR,ASP.NET,254,0.014552538100148962
MMR,ActionScript,3,0.00017188037126160193
MMR,Android,870,0.049845307665864556
MMR,Assembly,1,5.7293457087200645e-05
MMR,Bash,9,0.0005156411137848057
MMR,C,37,0.002119857912226424
MMR,C#,416,0.023834078148275466
MMR,C++,25,0.001432336427180016
MMR,CSS,369,0.021141285665177038
MMR,CoffeeScript,2,0.00011458691417440129
MMR,Delphi,1,5.7293457087200645e-05
MMR,Flash,5,0.0002864672854360032
MMR,Flex,4,0.00022917382834880258
MMR,Go,6,0.00034376074252320387
MMR,Groovy,3,0.00017188037126160193
MMR,HTML,481,0.02755815285894351
MMR,Java,1014,0.058095565486421454
MMR,JavaScript,836,0.04789733012489974
MMR,Lisp,1,5.7293457087200645e-05
MMR,MATLAB,2,0.00011458691417440129
MMR,Objective-C,48,0.002750085940185631
MMR,Other,11311,0.6480462931133265
MMR,PHP,790,0.045261831098888504
MMR,Perl,2,0.00011458691417440129
MMR,PowerShell,2,0.00011458691417440129
MMR,Python,86,0.004927237309499255
MMR,Ruby,73,0.0041824223673656465
MMR,SASS,1,5.7293457087200645e-05
MMR,SQL,274,0.015698407241892975
MMR,SVG,9,0.0005156411137848057
MMR,Silverlight,2,0.00011458691417440129
MMR,Swift,144,0.008250257820556892
MMR,TypeScript,2,0.00011458691417440129
MMR,VB.NET,60,0.0034376074252320385
MMR,VB6,6,0.00034376074252320387
MMR,VBA,98,0.005614758794545663
MMR,VBScript,2,0.00011458691417440129
MMR,XSLT,1,5.7293457087200645e-05
MMR,iOS,181,0.010370115732783316
MMR,iPhone,23,0.0013177495130056148
MNE,ASP.NET,31,0.005151213027583915
MNE,ActionScript,156,0.0259222333000997
MNE,Android,83,0.013791957460950481
MNE,Assembly,1,0.00016616816218012627
MNE,Bash,4,0.0006646726487205051
MNE,C,12,0.0019940179461615153
MNE,C#,252,0.04187437686939183
MNE,C++,69,0.011465603190428714
MNE,CSS,32,0.005317381189764041
MNE,CUDA,2,0.00033233632436025255
MNE,Delphi,27,0.00448654037886341
MNE,Erlang,4,0.0006646726487205051
MNE,Flash,56,0.009305417082087071
MNE,Flex,367,0.06098371552010635
MNE,Go,1,0.00016616816218012627
MNE,Groovy,1,0.00016616816218012627
MNE,HTML,40,0.006646726487205052
MNE,Java,346,0.05749418411432369
MNE,JavaScript,73,0.012130275839149218
MNE,Lisp,1,0.00016616816218012627
MNE,Lua,2,0.00033233632436025255
MNE,Objective-C,8,0.0013293452974410102
MNE,Other,4238,0.7042206713193752
MNE,PHP,78,0.01296111665004985
MNE,Perl,1,0.00016616816218012627
MNE,PowerShell,3,0.0004985044865403788
MNE,Python,36,0.005982053838484547
MNE,Ruby,1,0.00016616816218012627
MNE,SQL,32,0.005317381189764041
MNE,SVG,1,0.00016616816218012627
MNE,Scala,2,0.00033233632436025255
MNE,Silverlight,13,0.002160186108341642
MNE,VB.NET,19,0.0031571950814223994
MNE,VB6,1,0.00016616816218012627
MNE,VBA,1,0.00016616816218012627
MNE,VBScript,5,0.0008308408109006315
MNE,iOS,11,0.0018278497839813892
MNE,iPhone,8,0.0013293452974410102
MNG,ASP.NET,6,0.0018105009052504525
MNG,AWK,2,0.0006035003017501509
MNG,ActionScript,1,0.00030175015087507544
MNG,Android,97,0.029269764634882317
MNG,Bash,8,0.0024140012070006035
MNG,C,12,0.003621001810500905
MNG,C#,32,0.009656004828002414
MNG,C++,12,0.003621001810500905
MNG,CSS,56,0.016898008449004225
MNG,CoffeeScript,2,0.0006035003017501509
MNG,Dart,2,0.0006035003017501509
MNG,Delphi,1,0.00030175015087507544
MNG,Flash,1,0.00030175015087507544
MNG,Flex,1,0.00030175015087507544
MNG,Groovy,6,0.0018105009052504525
MNG,HTML,74,0.022329511164755584
MNG,Haskell,25,0.007543753771876886
MNG,Java,83,0.02504526252263126
MNG,JavaScript,127,0.038322269161134584
MNG,Lisp,1,0.00030175015087507544
MNG,Objective-C,28,0.008449004224502113
MNG,Other,2427,0.7323476161738081
MNG,PHP,75,0.022631261315630657
MNG,Perl,2,0.0006035003017501509
MNG,Python,75,0.022631261315630657
MNG,R,1,0.00030175015087507544
MNG,Ruby,11,0.0033192516596258297
MNG,SASS,2,0.0006035003017501509
MNG,SQL,51,0.015389257694628847
MNG,Scala,2,0.0006035003017501509
MNG,Swift,7,0.002112251056125528
MNG,TypeScript,1,0.00030175015087507544
MNG,VBA,32,0.009656004828002414
MNG,VBScript,1,0.00030175015087507544
MNG,XSLT,2,0.0006035003017501509
MNG,iOS,36,0.010863005431502716
MNG,iPhone,12,0.003621001810500905
MNP,Other,8,1.0
MOZ,ASP.NET,6,0.00558659217877095
MOZ,ActionScript,1,0.000931098696461825
MOZ,Android,83,0.07728119180633147
MOZ,Bash,1,0.000931098696461825
MOZ,C,2,0.00186219739292365
MOZ,C#,37,0.03445065176908752
MOZ,C++,2,0.00186219739292365
MOZ,CSS,3,0.002793296089385475
MOZ,HTML,10,0.00931098696461825
MOZ,Java,77,0.07169459962756052
MOZ,JavaScript,20,0.0186219739292365
MOZ,Other,703,0.654562383612663
MOZ,PHP,34,0.03165735567970205
MOZ,PowerShell,3,0.002793296089385475
MOZ,Python,1,0.000931098696461825
MOZ,R,4,0.0037243947858473
MOZ,Ruby,2,0.00186219739292365
MOZ,SQL,79,0.07355679702048418
MOZ,TypeScript,3,0.002793296089385475
MOZ,VB.NET,1,0.000931098696461825
MOZ,iOS,2,0.00186219739292365
MRT,Android,3,0.005535055350553505
MRT,Bash,2,0.0036900369003690036
MRT,C,1,0.0018450184501845018
MRT,C#,5,0.00922509225092251
MRT,CSS,19,0.03505535055350553
MRT,Delphi,12,0.02214022140221402
MRT,HTML,19,0.03505535055350553
MRT,Java,39,0.07195571955719557
MRT,JavaScript,12,0.02214022140221402
MRT,Other,384,0.7084870848708487
MRT,PHP,9,0.016605166051660517
MRT,Python,6,0.01107011070110701
MRT,Ruby,19,0.03505535055350553
MRT,SQL,4,0.007380073800738007
MRT,VB.NET,1,0.0018450184501845018
MRT,VBA,7,0.012915129151291513
MTQ,ActionScript,1,0.005917159763313609
MTQ,Android,2,0.011834319526627219
MTQ,Flash,1,0.005917159763313609
MTQ,Flex,1,0.005917159763313609
MTQ,HTML,4,0.023668639053254437
MTQ,Java,11,0.0650887573964497
MTQ,JavaScript,10,0.05917159763313609
MTQ,Objective-C,2,0.011834319526627219
MTQ,Other,107,0.6331360946745562
MTQ,PHP,5,0.029585798816568046
MTQ,Python,1,0.005917159763313609
MTQ,Ruby,3,0.01775147928994083
MTQ,Swift,16,0.09467455621301775
MTQ,iOS,5,0.029585798816568046
MUS,ASP.NET,48,0.0033991926917357126
MUS,AWK,1,7.081651441116069e-05
MUS,ActionScript,3,0.00021244954323348204
MUS,Android,201,0.014234119396643298
MUS,Bash,9,0.0006373486297004461
MUS,C,8,0.0005665321152892855
MUS,C#,282,0.01997025706394731
MUS,C++,28,0.001982862403512499
MUS,CSS,308,0.02181148643863749
MUS,Clojure,2,0.00014163302882232138
MUS,F#,1,7.081651441116069e-05
MUS,Flash,2,0.00014163302882232138
MUS,Flex,4,0.00028326605764464276
MUS,Go,3,0.00021244954323348204
MUS,HTML,592,0.041923376531407125
MUS,Java,409,0.02896395439416472
MUS,JavaScript,832,0.05891933999008569
MUS,LaTeX,1,7.081651441116069e-05
MUS,MATLAB,1,7.081651441116069e-05
MUS,Objective-C,16,0.001133064230578571
MUS,Other,9696,0.686636923730614
MUS,PHP,753,0.053324835351604
MUS,Perl,33,0.0023369449755683024
MUS,PowerShell,7,0.0004957156008781248
MUS,Python,196,0.013880036824587494
MUS,R,11,0.0007789816585227676
MUS,Ruby,20,0.0014163302882232137
MUS,SASS,18,0.0012746972594008922
MUS,SQL,199,0.014092486367820976
MUS,SVG,4,0.00028326605764464276
MUS,Scala,3,0.00021244954323348204
MUS,Silverlight,2,0.00014163302882232138
MUS,Swift,3,0.00021244954323348204
MUS,Tcl,197,0.013950853338998655
MUS,TypeScript,1,7.081651441116069e-05
MUS,VB.NET,104,0.007364917498760711
MUS,VB6,14,0.0009914312017562496
MUS,VBA,14,0.0009914312017562496
MUS,VBScript,5,0.0003540825720558034
MUS,XSLT,10,0.0007081651441116068
MUS,iOS,58,0.00410735783584732
MUS,iPhone,22,0.001557963317045535
MWI,ASP.NET,6,0.024691358024691357
MWI,Android,1,0.00411522633744856
MWI,Bash,1,0.00411522633744856
MWI,C#,6,0.024691358024691357
MWI,CSS,3,0.012345679012345678
MWI,HTML,12,0.04938271604938271
MWI,Java,12,0.04938271604938271
MWI,JavaScript,11,0.04526748971193416
MWI,Other,158,0.6502057613168725
MWI,PHP,21,0.08641975308641975
MWI,Python,1,0.00411522633744856
MWI,Ruby,1,0.00411522633744856
MWI,SQL,6,0.024691358024691357
MWI,VB.NET,4,0.01646090534979424
MYS,ASP.NET,1228,0.012409681168207771
MYS,AWK,15,0.00015158405335758679
MYS,ActionScript,28,0.0002829568996008287
MYS,Android,3149,0.03182254560153605
MYS,Assembly,35,0.0003536961245010358
MYS,Bash,128,0.0012935172553180739
MYS,BlackBerry,29,0.0002930625031580011
MYS,C,286,0.0028902026173513212
MYS,C#,3074,0.031064625334748117
MYS,C++,620,0.00626547420544692
MYS,COBOL,1,1.0105603557172452e-05
MYS,CSS,1550,0.0156636855136173
MYS,CUDA,4,4.042241422868981e-05
MYS,Clojure,10,0.00010105603557172452
MYS,CoffeeScript,26,0.00026274569248648373
MYS,D,3,3.0316810671517358e-05
MYS,Dart,9,9.095043201455206e-05
MYS,Delphi,169,0.0017078470011621444
MYS,Erlang,10,0.00010105603557172452
MYS,F#,3,3.0316810671517358e-05
MYS,Flash,34,0.00034359052094386336
MYS,Flex,39,0.00039411853872972565
MYS,Fortran,3,3.0316810671517358e-05
MYS,Go,42,0.000424435349401243
MYS,Groovy,15,0.00015158405335758679
MYS,HTML,2237,0.022606235157394777
MYS,Haskell,31,0.000313273710272346
MYS,Java,3279,0.03313627406396847
MYS,JavaScript,4040,0.040826638370976706
MYS,LaTeX,3,3.0316810671517358e-05
MYS,Lisp,4,4.042241422868981e-05
MYS,Lua,12,0.00012126724268606943
MYS,MATLAB,59,0.0005962306098731746
MYS,Objective-C,601,0.006073467737860644
MYS,Other,66258,0.6695770804911323
MYS,PHP,4468,0.045151836693446516
MYS,Pascal,1,1.0105603557172452e-05
MYS,Perl,114,0.0011520388055176595
MYS,PowerShell,34,0.00034359052094386336
MYS,Python,1054,0.010651306149259765
MYS,R,100,0.0010105603557172451
MYS,Ruby,693,0.007003183265120509
MYS,Rust,15,0.00015158405335758679
MYS,SASS,13,0.00013137284624324186
MYS,SQL,2184,0.022070638168864634
MYS,SVG,36,0.00036380172805820825
MYS,Scala,98,0.0009903491486029003
MYS,Scheme,2,2.0211207114344904e-05
MYS,Silverlight,48,0.0004850689707442777
MYS,Swift,328,0.0033146379667525643
MYS,Tcl,80,0.0008084482845737962
