country,tag,count
EGY,cocoa,21
EGY,coffeescript,17
EGY,common-lisp,10
EGY,crystal-reports,95
EGY,css,1700
EGY,cuda,23
EGY,cython,1
EGY,d3.js,20
EGY,dart,3
EGY,delphi,29
EGY,django,267
EGY,elisp,1
EGY,erlang,5
EGY,f#,3
EGY,flash,94
EGY,flex,39
EGY,fortran,3
EGY,go,629
EGY,grails,23
EGY,groovy,4
EGY,gruntjs,34
EGY,haskell,40
EGY,html,2377
EGY,ios,1358
EGY,iphone,562
EGY,java,3637
EGY,javascript,4170
EGY,jquery,2991
EGY,json,687
EGY,jython,2
EGY,latex,4
EGY,lisp,7
EGY,lua,2
EGY,magento,63
EGY,mapreduce,13
EGY,matlab,210
EGY,mongodb,124
EGY,mono,15
EGY,ms-access,115
EGY,mysql,2672
EGY,node.js,315
EGY,nosql,17
EGY,objective-c,686
EGY,opencv,123
EGY,opengl,40
EGY,pascal,1
EGY,perl,43
EGY,php,6270
EGY,postgresql,131
EGY,postscript,1
EGY,powershell,27
EGY,python,833
EGY,qt,158
EGY,r,28
EGY,redis,13
EGY,ruby,612
EGY,ruby-on-rails,1574
EGY,rust,1
EGY,sass,23
EGY,scala,102
EGY,scheme,13
EGY,silverlight,90
EGY,sql,2358
EGY,sql-server,1014
EGY,sqlite,172
EGY,svg,33
EGY,swift,226
EGY,tcl,1
EGY,tsql,215
EGY,typescript,14
EGY,vb.net,1275
EGY,vb6,38
EGY,vba,46
EGY,vbscript,6
EGY,winapi,70
EGY,wolfram-mathematica,8
EGY,wpf,292
EGY,xaml,116
EGY,xml,466
EGY,xna,23
EGY,xpath,44
EGY,xslt,38
ESP,actionscript-3,627
ESP,android,18662
ESP,angularjs,2738
ESP,apache-spark,234
ESP,asp.net,2550
ESP,assembly,281
ESP,awk,618
ESP,bash,1564
ESP,blackberry,87
ESP,c,2797
ESP,c#,13194
ESP,c++,6674
ESP,cassandra,82
ESP,clojure,215
ESP,cobol,12
ESP,cocoa,733
ESP,coffeescript,145
ESP,common-lisp,79
ESP,crystal-reports,36
ESP,css,9003
ESP,cuda,158
ESP,cython,20
ESP,d,36
ESP,d3.js,171
ESP,dart,49
ESP,delphi,673
ESP,django,3490
ESP,elisp,53
ESP,erlang,63
ESP,f#,54
ESP,flash,556
ESP,flex,245
ESP,fortran,64
ESP,go,217
ESP,grails,463
ESP,groovy,241
ESP,gruntjs,182
ESP,haskell,516
ESP,html,10798
ESP,ios,8040
ESP,iphone,3833
ESP,java,21558
ESP,javascript,21006
ESP,jquery,11813
ESP,json,2907
ESP,julia-lang,13
ESP,jython,45
ESP,latex,63
ESP,lisp,79
ESP,lua,286
ESP,magento,301
ESP,mapreduce,102
ESP,matlab,3033
ESP,mongodb,1400
ESP,mono,280
ESP,ms-access,170
ESP,mysql,6521
ESP,node.js,2511
ESP,nosql,174
ESP,objective-c,5089
ESP,opencv,520
ESP,opengl,228
ESP,pascal,25
ESP,perl,1117
ESP,php,17378
ESP,postgresql,843
ESP,postscript,7
ESP,powershell,118
ESP,python,9544
ESP,qt,642
ESP,r,1462
ESP,redis,227
ESP,ruby,3997
ESP,ruby-on-rails,4456
ESP,rust,46
ESP,sass,207
ESP,scala,589
ESP,scheme,24
ESP,silverlight,293
ESP,smalltalk,34
ESP,sql,4206
ESP,sql-server,1690
ESP,sqlite,822
ESP,svg,275
ESP,swift,1071
ESP,tcl,30
ESP,tsql,321
ESP,typescript,237
ESP,vb.net,2341
ESP,vb6,91
ESP,vba,408
ESP,vbscript,114
ESP,winapi,309
ESP,wolfram-mathematica,12
ESP,wpf,1468
ESP,xaml,554
ESP,xml,2099
ESP,xna,249
ESP,xpath,231
ESP,xslt,219
ETH,actionscript-3,1
ETH,android,175
ETH,angularjs,121
ETH,asp.net,59
ETH,assembly,4
ETH,bash,6
ETH,c,47
ETH,c#,314
ETH,c++,89
ETH,cocoa,1
ETH,common-lisp,1
ETH,crystal-reports,3
ETH,css,130
ETH,d3.js,4
ETH,dart,1
ETH,django,12
ETH,elisp,1
ETH,flash,2
ETH,go,12
ETH,grails,198
ETH,groovy,43
ETH,gruntjs,2
ETH,html,188
ETH,ios,8
ETH,iphone,4
ETH,java,263
ETH,javascript,314
ETH,jquery,208
ETH,json,54
ETH,latex,1
ETH,lisp,2
ETH,lua,2
ETH,mapreduce,2
ETH,matlab,14
ETH,mongodb,33
ETH,ms-access,14
ETH,mysql,94
ETH,node.js,36
ETH,nosql,1
ETH,objective-c,2
ETH,opencv,21
ETH,opengl,3
ETH,perl,1
ETH,php,207
ETH,postgresql,10
ETH,powershell,1
ETH,python,84
ETH,qt,9
ETH,r,9
ETH,ruby,23
ETH,ruby-on-rails,40
ETH,sass,1
ETH,scala,3
ETH,scheme,2
ETH,silverlight,1
ETH,sql,56
ETH,sql-server,23
ETH,sqlite,12
ETH,svg,4
ETH,swift,1
ETH,tsql,5
ETH,typescript,3
ETH,vb.net,7
ETH,vb6,4
ETH,vba,4
ETH,vbscript,1
ETH,winapi,5
ETH,wpf,28
ETH,xaml,7
ETH,xml,22
ETH,xpath,1
ETH,xslt,1
FIN,actionscript-3,273
FIN,android,5629
FIN,angularjs,1093
FIN,apache-spark,52
FIN,asp.net,693
FIN,assembly,346
FIN,awk,118
FIN,bash,410
FIN,blackberry,39
FIN,c,2239
FIN,c#,3155
FIN,c++,3231
FIN,cassandra,25
FIN,clojure,229
FIN,cobol,1
FIN,cocoa,107
FIN,coffeescript,74
FIN,common-lisp,135
FIN,crystal-reports,27
FIN,css,4391
FIN,cuda,13
FIN,cython,44
FIN,d,16
FIN,d3.js,52
FIN,dart,160
FIN,delphi,463
FIN,django,973
FIN,elisp,45
FIN,erlang,31
FIN,f#,39
FIN,flash,222
FIN,flex,246
FIN,fortran,26
FIN,go,65
FIN,grails,199
FIN,groovy,70
FIN,gruntjs,76
FIN,haskell,254
FIN,html,6299
FIN,ios,1741
FIN,iphone,750
FIN,java,8721
FIN,javascript,10123
FIN,jquery,5069
FIN,json,960
FIN,julia-lang,8
FIN,jython,32
FIN,latex,95
FIN,lisp,111
FIN,lua,91
FIN,magento,38
FIN,mapreduce,23
FIN,matlab,315
FIN,mongodb,250
FIN,mono,23
FIN,ms-access,41
FIN,mysql,2062
FIN,node.js,926
FIN,nosql,28
FIN,objective-c,810
FIN,opencv,74
FIN,opengl,249
FIN,pascal,6
FIN,perl,318
FIN,php,5819
FIN,postgresql,350
FIN,postscript,9
FIN,powershell,420
FIN,python,6358
FIN,qt,667
FIN,r,577
FIN,redis,46
FIN,ruby,1080
FIN,ruby-on-rails,1055
FIN,rust,44
FIN,sass,70
FIN,scala,465
FIN,scheme,40
FIN,silverlight,159
FIN,smalltalk,4
FIN,sql,1305
FIN,sql-server,455
FIN,sqlite,1032
FIN,svg,114
FIN,swift,678
FIN,tcl,17
FIN,tsql,90
FIN,typescript,46
FIN,vb.net,156
FIN,vb6,30
FIN,vba,120
FIN,vbscript,30
FIN,winapi,110
FIN,wolfram-mathematica,65
FIN,wpf,353
FIN,xaml,177
FIN,xml,789
FIN,xna,26
FIN,xpath,75
FIN,xslt,165
FRA,actionscript-3,1692
FRA,android,24461
FRA,angularjs,9635
FRA,apache-spark,843
FRA,asp.net,4409
FRA,assembly,632
FRA,awk,911
FRA,bash,5012
FRA,blackberry,102
FRA,c,16640
FRA,c#,27967
FRA,c++,28402
FRA,cassandra,375
FRA,clojure,236
FRA,cobol,29
FRA,cocoa,1082
FRA,coffeescript,336
FRA,common-lisp,98
FRA,crystal-reports,40
FRA,css,16076
FRA,cuda,229
FRA,cython,150
FRA,d,99
FRA,d3.js,636
FRA,dart,728
FRA,delphi,1410
FRA,django,5359
FRA,elisp,136
FRA,erlang,721
FRA,f#,328
FRA,flash,1359
FRA,flex,886
FRA,fortran,117
FRA,go,1384
FRA,grails,568
FRA,groovy,565
FRA,gruntjs,502
FRA,haskell,500
FRA,html,20769
FRA,ios,13951
FRA,iphone,7581
FRA,java,50236
FRA,javascript,47178
FRA,jquery,27276
FRA,json,6183
FRA,julia-lang,20
FRA,jython,92
FRA,latex,239
FRA,lisp,156
FRA,lua,410
FRA,magento,890
FRA,mapreduce,202
FRA,matlab,1198
FRA,mongodb,2465
FRA,mono,211
FRA,ms-access,298
FRA,mysql,11827
FRA,node.js,5466
FRA,nosql,295
FRA,objective-c,8625
FRA,opencv,1380
FRA,opengl,853
FRA,pascal,71
FRA,perl,2240
FRA,php,38527
FRA,postgresql,2417
FRA,postscript,19
FRA,powershell,2079
FRA,python,23988
FRA,qt,3167
FRA,r,6845
FRA,redis,455
FRA,ruby,5198
FRA,ruby-on-rails,8953
FRA,rust,533
FRA,sass,417
FRA,scala,3395
FRA,scheme,72
FRA,silverlight,893
FRA,smalltalk,161
FRA,sql,7970
FRA,sql-server,2244
FRA,sqlite,1283
FRA,svg,720
FRA,swift,3812
FRA,tcl,60
FRA,tsql,462
FRA,typescript,946
FRA,vb.net,1466
FRA,vb6,99
FRA,vba,1901
FRA,vbscript,167
FRA,winapi,846
FRA,wolfram-mathematica,52
FRA,wpf,4845
FRA,xaml,1583
FRA,xml,4809
FRA,xna,159
FRA,xpath,815
FRA,xslt,663
GBR,actionscript-3,5299
GBR,android,55821
GBR,angularjs,15200
GBR,apache-spark,799
GBR,asp.net,56980
GBR,assembly,1815
GBR,awk,2403
GBR,bash,9349
GBR,blackberry,886
GBR,c,31680
GBR,c#,223777
GBR,c++,79845
GBR,cassandra,1143
GBR,clojure,2357
GBR,cobol,66
GBR,cocoa,4751
GBR,coffeescript,958
GBR,common-lisp,339
GBR,crystal-reports,1141
GBR,css,78258
GBR,cuda,609
GBR,cython,224
GBR,d,359
GBR,d3.js,1824
GBR,dart,579
GBR,delphi,10128
GBR,django,21070
GBR,elisp,407
GBR,erlang,714
GBR,f#,4420
GBR,flash,5315
GBR,flex,2348
GBR,fortran,1993
GBR,go,1289
GBR,grails,1610
GBR,groovy,3158
GBR,gruntjs,947
GBR,haskell,6418
GBR,html,100353
GBR,ios,48593
GBR,iphone,32034
GBR,java,152537
GBR,javascript,180889
GBR,jquery,122918
GBR,json,20076
GBR,julia-lang,151
GBR,jython,222
GBR,latex,588
GBR,lisp,598
GBR,lua,825
GBR,magento,4903
GBR,mapreduce,868
GBR,matlab,8718
GBR,mongodb,4958
GBR,mono,1316
GBR,ms-access,4564
GBR,mysql,60185
GBR,node.js,11474
GBR,nosql,846
GBR,objective-c,36858
GBR,opencv,2254
GBR,opengl,2105
GBR,pascal,256
GBR,perl,10553
GBR,php,152544
GBR,postgresql,4943
GBR,postscript,264
GBR,powershell,5231
GBR,python,93708
GBR,qt,5675
GBR,r,14572
GBR,redis,784
GBR,ruby,21845
GBR,ruby-on-rails,30848
GBR,rust,332
GBR,sass,1396
GBR,scala,8864
GBR,scheme,224
GBR,silverlight,8015
GBR,smalltalk,180
GBR,sql,67360
GBR,sql-server,38919
GBR,sqlite,4964
GBR,svg,4014
GBR,swift,8772
GBR,tcl,2092
GBR,tsql,11225
GBR,typescript,2108
GBR,vb.net,17869
GBR,vb6,2750
GBR,vba,9598
GBR,vbscript,1861
GBR,winapi,5376
GBR,wolfram-mathematica,247
GBR,wpf,20924
GBR,xaml,6383
GBR,xml,24492
GBR,xna,1276
GBR,xpath,3650
GBR,xslt,6649
GEO,actionscript-3,88
GEO,android,264
GEO,angularjs,40
GEO,asp.net,293
GEO,assembly,4
GEO,awk,1
GEO,bash,25
GEO,blackberry,1
GEO,c,309
GEO,c#,1199
GEO,c++,421
GEO,cocoa,9
GEO,coffeescript,2
GEO,common-lisp,1
GEO,css,287
GEO,cuda,1
GEO,d3.js,1
GEO,delphi,2
GEO,django,8
GEO,erlang,5
GEO,f#,1
GEO,flash,53
GEO,flex,13
GEO,grails,1
GEO,groovy,4
GEO,gruntjs,3
GEO,haskell,1
GEO,html,407
GEO,ios,122
GEO,iphone,27
GEO,java,313
GEO,javascript,883
GEO,jquery,601
GEO,json,97
GEO,lua,5
GEO,matlab,161
GEO,mongodb,35
GEO,mono,3
GEO,ms-access,23
GEO,mysql,484
GEO,node.js,25
GEO,nosql,1
GEO,objective-c,56
GEO,opencv,9
GEO,opengl,3
GEO,pascal,3
GEO,perl,4
GEO,php,1360
GEO,postgresql,95
GEO,powershell,2
GEO,python,41
GEO,qt,22
GEO,r,1
GEO,redis,6
GEO,ruby,109
GEO,ruby-on-rails,272
GEO,sass,9
GEO,silverlight,13
GEO,sql,1051
GEO,sql-server,963
GEO,sqlite,25
GEO,svg,3
GEO,swift,24
GEO,tsql,248
GEO,typescript,3
GEO,vb.net,29
GEO,vb6,3
GEO,vba,11
GEO,vbscript,1
GEO,winapi,7
GEO,wolfram-mathematica,1
GEO,wpf,56
GEO,xaml,8
GEO,xml,64
GEO,xna,3
GEO,xpath,2
GEO,xslt,2
GHA,android,298
GHA,angularjs,86
GHA,asp.net,83
GHA,awk,1
GHA,bash,3
GHA,blackberry,4
GHA,c,14
GHA,c#,415
GHA,c++,35
GHA,cassandra,3
GHA,coffeescript,5
GHA,crystal-reports,9
GHA,css,82
GHA,cython,1
GHA,d3.js,1
GHA,delphi,1
GHA,django,101
GHA,erlang,1
GHA,flash,3
GHA,flex,1
GHA,go,5
GHA,grails,3
GHA,gruntjs,1
GHA,html,161
GHA,ios,13
GHA,iphone,2
GHA,java,269
GHA,javascript,290
GHA,jquery,155
GHA,json,69
GHA,magento,3
GHA,mapreduce,1
GHA,matlab,1
GHA,mongodb,21
GHA,ms-access,4
GHA,mysql,241
GHA,node.js,29
GHA,perl,1
GHA,php,574
GHA,postgresql,13
GHA,powershell,3
GHA,python,107
GHA,qt,13
GHA,r,5
GHA,redis,8
GHA,ruby,16
GHA,ruby-on-rails,26
GHA,scala,11
GHA,silverlight,2
GHA,sql,85
GHA,sql-server,28
GHA,sqlite,37
GHA,swift,2
GHA,tsql,1
GHA,typescript,5
GHA,vb.net,140
GHA,vb6,4
GHA,vba,2
GHA,winapi,5
GHA,wpf,31
GHA,xaml,12
GHA,xml,34
GHA,xna,1
GHA,xpath,1
GHA,xslt,4
GRC,actionscript-3,197
GRC,android,4392
GRC,angularjs,1766
GRC,apache-spark,70
GRC,asp.net,3136
GRC,assembly,131
GRC,awk,109
GRC,bash,399
GRC,blackberry,11
GRC,c,1843
GRC,c#,6199
GRC,c++,2002
GRC,cassandra,19
GRC,clojure,28
GRC,cocoa,87
GRC,coffeescript,40
GRC,common-lisp,7
GRC,crystal-reports,16
GRC,css,4778
GRC,cuda,57
GRC,cython,3
GRC,d3.js,38
GRC,dart,14
GRC,delphi,131
GRC,django,1043
GRC,elisp,4
GRC,erlang,14
GRC,f#,35
GRC,flash,180
GRC,flex,97
GRC,fortran,22
GRC,go,41
GRC,grails,102
GRC,groovy,45
GRC,gruntjs,34
GRC,haskell,37
GRC,html,5586
GRC,ios,1562
GRC,iphone,718
GRC,java,7410
GRC,javascript,8695
GRC,jquery,7188
GRC,json,907
GRC,julia-lang,2
GRC,jython,2
GRC,latex,11
GRC,lisp,16
GRC,lua,28
GRC,magento,66
GRC,mapreduce,149
GRC,matlab,198
GRC,mongodb,259
GRC,mono,30
GRC,ms-access,177
GRC,mysql,3690
GRC,node.js,514
GRC,nosql,20
GRC,objective-c,878
GRC,opencv,184
GRC,opengl,56
GRC,pascal,12
GRC,perl,153
GRC,php,6066
GRC,postgresql,350
GRC,postscript,4
GRC,powershell,38
GRC,python,2947
GRC,qt,117
GRC,r,788
GRC,redis,73
GRC,ruby,899
GRC,ruby-on-rails,1279
GRC,rust,1
GRC,sass,66
GRC,scala,101
GRC,scheme,11
GRC,silverlight,115
GRC,smalltalk,1
GRC,sql,3268
GRC,sql-server,1743
GRC,sqlite,358
GRC,svg,92
GRC,swift,223
GRC,tcl,6
GRC,tsql,380
GRC,typescript,82
GRC,vb.net,759
GRC,vb6,35
GRC,vba,137
GRC,vbscript,29
GRC,winapi,144
GRC,wolfram-mathematica,1
GRC,wpf,339
GRC,xaml,143
GRC,xml,668
GRC,xna,15
GRC,xpath,90
GRC,xslt,67
GTM,actionscript-3,11
GTM,android,170
GTM,angularjs,39
GTM,apache-spark,9
GTM,asp.net,181
GTM,assembly,5
GTM,awk,3
GTM,bash,10
GTM,blackberry,5
GTM,c,29
GTM,c#,458
GTM,c++,34
GTM,clojure,5
GTM,cocoa,1
GTM,coffeescript,2
GTM,crystal-reports,10
GTM,css,122
GTM,d,3
GTM,d3.js,1
GTM,delphi,253
GTM,django,62
GTM,erlang,13
GTM,f#,7
GTM,flash,14
GTM,flex,6
GTM,grails,2
GTM,groovy,2
GTM,gruntjs,1
GTM,haskell,6
GTM,html,239
GTM,ios,106
GTM,iphone,27
GTM,java,205
GTM,javascript,1498
GTM,jquery,755
GTM,json,126
GTM,jython,1
GTM,latex,2
GTM,magento,3
GTM,mongodb,12
GTM,mono,6
GTM,ms-access,8
GTM,mysql,175
GTM,node.js,56
GTM,nosql,1
GTM,objective-c,53
GTM,opengl,1
GTM,pascal,8
GTM,perl,6
GTM,php,404
GTM,postgresql,23
GTM,powershell,3
GTM,python,650
GTM,qt,3
GTM,r,14
GTM,redis,3
GTM,ruby,30
GTM,ruby-on-rails,38
GTM,scala,5
GTM,scheme,2
GTM,silverlight,2
GTM,sql,141
GTM,sql-server,86
GTM,sqlite,19
GTM,svg,3
GTM,swift,28
GTM,tcl,2
GTM,tsql,22
GTM,vb.net,41
GTM,vb6,2
GTM,vba,7
GTM,vbscript,1
GTM,winapi,4
GTM,wpf,11
GTM,xml,34
GTM,xslt,4
HKG,actionscript-3,91
HKG,android,2028
HKG,angularjs,213
HKG,apache-spark,6
HKG,asp.net,464
HKG,assembly,47
HKG,awk,11
HKG,bash,138
HKG,blackberry,17
HKG,c,914
HKG,c#,2369
HKG,c++,2257
HKG,cassandra,11
HKG,clojure,46
HKG,cobol,5
HKG,cocoa,245
HKG,coffeescript,9
HKG,common-lisp,7
HKG,crystal-reports,16
HKG,css,998
HKG,cuda,214
HKG,cython,3
HKG,d,24
HKG,d3.js,12
HKG,dart,27
HKG,delphi,48
HKG,django,228
HKG,elisp,2
HKG,erlang,13
HKG,f#,176
HKG,flash,127
HKG,flex,68
HKG,fortran,7
HKG,go,80
HKG,grails,24
HKG,groovy,21
HKG,gruntjs,14
HKG,haskell,169
HKG,html,1511
HKG,ios,1725
HKG,iphone,1970
HKG,java,3245
HKG,javascript,3300
HKG,jquery,1790
HKG,json,414
HKG,julia-lang,28
HKG,jython,20
HKG,latex,27
HKG,lisp,12
HKG,lua,22
HKG,magento,68
HKG,mapreduce,8
HKG,matlab,199
HKG,mongodb,156
HKG,mono,217
HKG,ms-access,238
HKG,mysql,859
HKG,node.js,335
HKG,nosql,11
HKG,objective-c,1592
HKG,opencv,337
HKG,opengl,53
HKG,pascal,2
HKG,perl,104
HKG,php,2590
HKG,postgresql,96
HKG,postscript,1
HKG,powershell,34
HKG,python,1356
HKG,qt,75
HKG,r,604
HKG,redis,13
HKG,ruby,422
HKG,ruby-on-rails,811
HKG,rust,54
HKG,sass,17
HKG,scala,123
HKG,scheme,6
HKG,silverlight,31
HKG,smalltalk,1
HKG,sql,623
HKG,sql-server,247
HKG,sqlite,111
HKG,svg,45
HKG,swift,474
HKG,tcl,11
HKG,tsql,49
HKG,typescript,13
HKG,vb.net,121
HKG,vb6,15
HKG,vba,182
HKG,vbscript,23
HKG,winapi,44
HKG,wolfram-mathematica,20
HKG,wpf,234
HKG,xaml,60
HKG,xml,217
HKG,xna,4
HKG,xpath,26
HKG,xslt,20
HND,android,74
HND,angularjs,38
HND,apache-spark,1
HND,asp.net,51
HND,bash,4
HND,c,10
HND,c#,140
HND,c++,108
HND,coffeescript,1
HND,css,67
HND,d3.js,3
HND,django,33
HND,flash,1
HND,go,6
HND,groovy,1
HND,gruntjs,2
HND,html,84
HND,ios,21
HND,iphone,13
HND,java,297
HND,javascript,174
HND,jquery,100
HND,json,19
HND,mongodb,3
HND,ms-access,10
HND,mysql,78
HND,node.js,19
HND,objective-c,18
HND,opengl,2
HND,pascal,1
HND,php,123
HND,postgresql,5
HND,powershell,1
HND,python,60
HND,qt,2
HND,r,8
HND,ruby,8
HND,ruby-on-rails,21
HND,scala,3
HND,silverlight,1
HND,sql,45
HND,sql-server,13
HND,sqlite,11
HND,svg,5
HND,tsql,1
HND,typescript,2
HND,vb.net,23
HND,vba,4
HND,winapi,3
HND,wpf,4
HND,xaml,2
HND,xml,10
HRV,actionscript-3,68
HRV,android,1814
HRV,angularjs,573
HRV,apache-spark,52
HRV,asp.net,844
HRV,assembly,24
HRV,awk,12
HRV,bash,95
HRV,blackberry,5
HRV,c,447
HRV,c#,4461
HRV,c++,790
HRV,cassandra,8
HRV,clojure,63
HRV,cobol,1
HRV,cocoa,30
HRV,coffeescript,16
HRV,common-lisp,2
HRV,crystal-reports,54
HRV,css,2792
HRV,cuda,14
HRV,cython,1
HRV,d,5
HRV,d3.js,33
HRV,dart,39
HRV,delphi,252
HRV,django,291
HRV,elisp,1
HRV,erlang,14
HRV,f#,3
HRV,flash,75
HRV,flex,30
HRV,fortran,3
HRV,go,18
HRV,grails,20
HRV,groovy,18
HRV,gruntjs,15
HRV,haskell,37
HRV,html,3217
HRV,ios,1009
HRV,iphone,501
HRV,java,5097
HRV,javascript,5425
HRV,jquery,5441
HRV,json,451
HRV,jython,5
HRV,latex,10
HRV,lisp,6
HRV,lua,9
HRV,magento,36
HRV,mapreduce,10
HRV,matlab,27
HRV,mongodb,85
HRV,mono,15
HRV,ms-access,32
HRV,mysql,1016
HRV,node.js,216
HRV,nosql,8
HRV,objective-c,472
HRV,opencv,64
HRV,opengl,22
HRV,pascal,4
HRV,perl,42
HRV,php,3000
HRV,postgresql,189
HRV,postscript,2
HRV,powershell,14
HRV,python,1253
HRV,qt,86
HRV,r,70
HRV,redis,18
HRV,ruby,561
HRV,ruby-on-rails,493
HRV,rust,12
HRV,sass,35
HRV,scala,101
HRV,scheme,2
HRV,silverlight,132
HRV,smalltalk,23
HRV,sql,1265
HRV,sql-server,988
HRV,sqlite,88
HRV,svg,73
HRV,swift,177
HRV,tsql,245
HRV,typescript,28
HRV,vb.net,321
HRV,vb6,15
HRV,vba,35
HRV,vbscript,12
HRV,winapi,76
HRV,wolfram-mathematica,10
HRV,wpf,526
HRV,xaml,273
HRV,xml,330
HRV,xna,91
HRV,xpath,43
HRV,xslt,35
HUN,actionscript-3,185
HUN,android,3889
HUN,angularjs,593
HUN,apache-spark,306
HUN,asp.net,703
HUN,assembly,71
HUN,awk,235
HUN,bash,581
HUN,blackberry,16
HUN,c,1050
HUN,c#,4134
HUN,c++,3554
HUN,cassandra,40
HUN,clojure,46
HUN,cobol,1
HUN,cocoa,86
HUN,coffeescript,23
HUN,common-lisp,16
HUN,crystal-reports,6
HUN,css,2032
HUN,cuda,27
HUN,cython,6
HUN,d,8
HUN,d3.js,34
HUN,dart,32
HUN,delphi,203
HUN,django,235
HUN,elisp,30
HUN,erlang,160
HUN,f#,105
HUN,flash,179
HUN,flex,162
HUN,fortran,9
HUN,go,890
HUN,grails,62
HUN,groovy,43
HUN,gruntjs,30
HUN,haskell,145
HUN,html,2806
HUN,ios,1478
HUN,iphone,567
HUN,java,9216
HUN,javascript,6004
HUN,jquery,3489
HUN,json,834
HUN,julia-lang,4
HUN,jython,4
HUN,latex,29
HUN,lisp,39
HUN,lua,48
HUN,magento,72
HUN,mapreduce,16
HUN,matlab,112
HUN,mongodb,233
HUN,mono,44
HUN,ms-access,43
HUN,mysql,2275
HUN,node.js,613
HUN,nosql,31
HUN,objective-c,636
HUN,opencv,210
HUN,opengl,141
HUN,pascal,10
HUN,perl,195
HUN,php,6703
HUN,postgresql,196
HUN,postscript,2
HUN,powershell,72
HUN,python,1698
HUN,qt,530
HUN,r,87
HUN,redis,12
HUN,ruby,464
HUN,ruby-on-rails,588
HUN,rust,9
HUN,sass,43
HUN,scala,455
HUN,scheme,20
HUN,silverlight,124
HUN,smalltalk,3
HUN,sql,1538
HUN,sql-server,527
HUN,sqlite,170
HUN,svg,60
HUN,swift,298
HUN,tcl,4
HUN,tsql,136
HUN,typescript,119
HUN,vb.net,166
HUN,vb6,7
HUN,vba,270
HUN,vbscript,17
HUN,winapi,149
HUN,wpf,466
HUN,xaml,215
HUN,xml,644
HUN,xna,21
HUN,xpath,83
HUN,xslt,72
IDN,actionscript-3,135
IDN,android,4514
IDN,angularjs,477
IDN,apache-spark,10
IDN,asp.net,878
IDN,assembly,23
IDN,awk,13
IDN,bash,127
IDN,blackberry,111
IDN,c,317
IDN,c#,3586
IDN,c++,571
IDN,cassandra,11
IDN,clojure,11
IDN,cobol,2
IDN,cocoa,29
IDN,coffeescript,14
IDN,common-lisp,2
IDN,crystal-reports,29
IDN,css,1910
IDN,cuda,5
IDN,cython,2
IDN,d3.js,9
IDN,dart,3
IDN,delphi,340
IDN,django,260
IDN,elisp,3
IDN,erlang,6
IDN,f#,12
IDN,flash,114
IDN,flex,45
IDN,fortran,3
IDN,go,135
IDN,grails,194
IDN,groovy,78
IDN,gruntjs,18
IDN,haskell,9
IDN,html,2912
IDN,ios,800
IDN,iphone,287
IDN,java,3334
IDN,javascript,4490
IDN,jquery,3713
IDN,json,824
IDN,jython,6
IDN,latex,6
IDN,lisp,6
IDN,lua,10
IDN,magento,231
IDN,mapreduce,20
IDN,matlab,89
IDN,mongodb,174
IDN,mono,4
IDN,ms-access,73
IDN,mysql,2946
IDN,node.js,376
IDN,nosql,26
IDN,objective-c,353
IDN,opencv,126
IDN,opengl,42
IDN,pascal,17
IDN,perl,48
IDN,php,8137
IDN,postgresql,1140
IDN,powershell,42
IDN,python,1662
IDN,qt,124
IDN,r,51
IDN,redis,25
IDN,ruby,502
IDN,ruby-on-rails,945
IDN,rust,7
IDN,sass,24
IDN,scala,88
IDN,scheme,3
IDN,silverlight,63
IDN,smalltalk,2
IDN,sql,1622
IDN,sql-server,653
IDN,sqlite,247
IDN,svg,34
IDN,swift,333
IDN,tcl,4
IDN,tsql,90
IDN,typescript,7
IDN,vb.net,693
IDN,vb6,38
IDN,vba,66
IDN,vbscript,32
IDN,winapi,39
IDN,wolfram-mathematica,2
IDN,wpf,398
IDN,xaml,267
IDN,xml,1556
IDN,xna,12
IDN,xpath,920
IDN,xslt,123
IRL,actionscript-3,211
IRL,android,4459
IRL,angularjs,1780
IRL,apache-spark,184
IRL,asp.net,2818
IRL,assembly,69
IRL,awk,66
IRL,bash,558
IRL,blackberry,93
IRL,c,1369
IRL,c#,9777
IRL,c++,3355
IRL,cassandra,62
IRL,clojure,54
IRL,cobol,26
IRL,cocoa,254
IRL,coffeescript,60
IRL,common-lisp,2
IRL,crystal-reports,36
IRL,css,3668
IRL,cuda,22
IRL,cython,14
IRL,d,12
IRL,d3.js,145
IRL,dart,18
IRL,delphi,254
IRL,django,1442
IRL,elisp,6
IRL,erlang,44
IRL,f#,99
IRL,flash,195
IRL,flex,287
IRL,fortran,11
IRL,go,83
IRL,grails,1096
IRL,groovy,774
IRL,gruntjs,46
IRL,haskell,289
IRL,html,5076
IRL,ios,3498
IRL,iphone,2333
IRL,java,11068
IRL,javascript,9499
IRL,jquery,5962
IRL,json,1449
IRL,julia-lang,2
IRL,jython,19
IRL,latex,30
IRL,lisp,20
IRL,lua,35
IRL,magento,155
IRL,mapreduce,60
IRL,matlab,251
IRL,mongodb,1124
IRL,mono,58
IRL,ms-access,2380
IRL,mysql,2988
IRL,node.js,944
IRL,nosql,90
IRL,objective-c,2221
IRL,opencv,87
IRL,opengl,131
IRL,pascal,5
IRL,perl,229
IRL,php,7337
IRL,postgresql,358
IRL,postscript,2
IRL,powershell,205
IRL,python,9092
IRL,qt,153
IRL,r,539
IRL,redis,51
IRL,ruby,1457
